t,lwww,rwww
8.184000000000001,7.501490039214607,-48.20688162213035
8.196,7.540647495447887,-48.52214510545024
8.208,7.581802867398428,-48.82492814074794
8.22,7.624903535046988,-49.11591409673892
8.232,7.669900057517986,-49.39574536161072
8.244,7.715933307009134,-49.72555387000785
8.256,7.763764649417377,-50.042129671347695
8.268,7.813353258911818,-50.346201637224375
8.28,7.8646607804943045,-50.63845492784128
8.292,7.917651181573188,-50.91953361451785
8.304,7.9722906124396005,-51.19004314484283
8.316,8.028547275112128,-51.45055265991533
8.328,8.08639130004779,-51.70159717254844
8.34,8.14579463024738,-51.94367961477756
8.352,8.206730912311544,-52.17727276251538
8.364,8.269175394030553,-52.402821044724575
8.376,8.215464601998935,-52.618951683835256
8.388,8.169743004662061,-52.82783630626563
8.4,8.13068707921321,-53.09047164987662
8.412,8.098816635682166,-53.34332569877434
8.424,8.073768148735635,-53.58692021517322
8.436,8.054286916364509,-53.88237407404748
8.448,8.040958654192945,-54.166268853076886
8.46,8.033481561462592,-54.43923331783417
8.472,8.031571963571313,-54.701858525683726
8.484,8.034963224281942,-54.95470008805175
8.496,8.043404723195906,-55.19828029695767
8.508000000000001,8.056660894575877,-55.43309012395105
8.52,8.015749872297398,-55.65863615748953
8.532,7.982486775386652,-55.87630161709724
8.544,7.89774517181977,-56.08551434013783
8.556000000000001,7.823154634972143,-56.28763317286859
8.568,7.758174188417585,-56.48301856547891
8.58,7.702295330308887,-56.67200935681115
8.592,7.6550400846590065,-56.854924070797026
8.604000000000001,7.615959169543075,-57.0320621351055
8.616,7.583623178060606,-57.26442751697448
8.628,7.55863759149976,-57.48830978551688
8.64,7.540629291745415,-57.70415310822802
8.652000000000001,7.529247562279606,-57.91237501670256
8.664,7.524162743828421,-58.1133680045309
8.676,7.525064970668008,-58.307501029319674
8.688,7.530638838063001,-58.55586046243565
8.700000000000001,7.482944329918174,-58.79375059603058
8.712,7.443671661083382,-59.02269839961724
8.724,7.412383523477885,-59.243175687253135
8.736,7.388668860172869,-59.455625976455465
8.748,7.37214129005132,-59.66046618572219
8.76,7.362437626986515,-59.85808823019996
8.772,7.3592164878680215,-60.04886052161026
8.784,7.362156984144416,-60.23312937817818
8.796,7.370957491871747,-60.411220349963834
8.808,7.385334495557443,-60.58343946467226
8.82,7.40502150137198,-60.75007439871301
8.832,7.4286822768715535,-60.97219670984887
8.844,7.457162103789908,-61.18600727611866
8.856,7.490239684240241,-61.39194047782162
8.868,7.527707007817416,-61.59040464164885
8.88,7.6258235692267915,-61.90447476792255
8.892,7.72467460281673,-62.205324867302636
8.904,7.824283031899299,-62.493684742361026
8.916,7.924670412879396,-62.770240415514934
8.928,8.025857016975369,-63.03563675554189
8.94,8.127861907035193,-63.2904799465025
8.952,8.230703009742536,-63.53533980852686
8.964,8.334397183489346,-63.770751979352546
8.976,8.438960282175014,-63.997219964969354
8.988,8.544407215176571,-64.21521706722423
9.0,8.650752003719694,-64.42518819576907
9.012,8.756866639175408,-64.68840815914103
9.024000000000001,8.863898157798195,-64.9411628581259
9.036,8.97071209470036,-65.24487879493422
9.048,9.019897376761808,-65.53482110852188
9.06,9.014748731629416,-65.81165724808855
9.072000000000001,9.016884709635297,-66.07720851138072
9.084,9.02593532107189,-66.33208868053778
9.096,9.040361858826309,-66.63778102817524
9.108,9.061022530046174,-66.9306701795677
9.120000000000001,9.08642267002977,-67.2723641341127
9.132,9.117454119010214,-67.59937252580795
9.144,9.153845471447802,-67.91251382379474
9.156,9.195341608603725,-68.21255739097
9.168000000000001,9.24170272102258,-68.50022643005114
9.18,9.291496491362507,-68.83712304433887
9.192,9.344512348019242,-69.22062773391818
9.204,9.401741288848207,-69.58737384243756
9.216000000000001,9.462996350110505,-69.93830488875263
9.228,9.528101786530645,-70.27430778059683
9.24,9.47994123012852,-70.59373659236809
9.252,9.441839031083806,-70.8998405493088
9.264,9.411996812067601,-71.25433323591994
9.276,9.331449395594449,-71.65339505659634
9.288,9.262694921462163,-72.03489985520636
9.3,9.205091967007242,-72.3998387159765
9.312,9.158037593375347,-72.74914325592582
9.324,9.120965036182666,-73.08368919258768
9.336,9.092060878778277,-73.46529574678748
9.348,9.07209773758663,-73.83049068646699
9.36,9.05933132432381,-74.24118572102279
9.372,9.054584468289299,-74.6340103242064
9.384,9.057441455999873,-75.00997503978247
9.396,9.067511513098522,-75.37002977453665
9.408,9.08442730769957,-75.71506743618629
9.42,9.106547762691351,-76.10693852701895
9.432,9.133551158499559,-76.54317194356302
9.444,9.107986187704107,-76.95916294276675
9.456,9.032867499676286,-77.35594352238164
9.468,8.969381672178637,-77.73584633439145
9.48,8.916896155498497,-78.09982231932169
9.492,8.873464664860045,-78.50983242955057
9.504,8.839872330187962,-78.90240024318257
9.516,8.814250764869282,-79.3395693842441
9.528,8.739077830037271,-79.75660624089232
9.540000000000001,8.67551796070378,-80.15592069594993
9.552,8.622939404257618,-80.53851467203964
9.564,8.580748305343374,-80.90532996781435
9.576,8.54700082683779,-81.31835286315174
9.588000000000001,8.52254974102916,-81.71406539826667
9.6,8.505523661836579,-82.1545387307056
9.612,8.496828025947494,-82.57635012410225
9.624,8.379417664918243,-82.97773735227136
9.636000000000001,8.276023230515372,-83.36250092445647
9.648,8.18586872705439,-83.73157676142584
9.66,8.10677942231865,-84.14700529696175
9.672,8.038083092266346,-84.60634282000213
9.684000000000001,7.980551424708876,-85.04617324826904
9.696,7.933578736466739,-85.46760618410322
9.708,7.896595674026265,-85.87168464159596
9.72,7.869067033481358,-86.25938904160493
9.732,7.849046586550256,-86.69279948496049
9.744,7.837495233437443,-87.10837582056527
9.756,7.832530899012102,-87.56828066806025
9.768,7.835163223923861,-88.00906300645634
9.78,7.786743317224875,-88.43035108212955
9.792,7.748425742378476,-88.83461596444913
9.804,7.719668072914711,-89.22281847411992
9.816,7.698473468980307,-89.65706410641238
9.828,7.684369498566693,-90.13493772774679
9.84,7.6783660208037645,-90.59299974481311
9.852,7.680039898475149,-91.03237898764766
9.864,7.688993367844856,-91.45413654084133
9.876,7.7048525159950385,-91.85926980801206
9.888,7.725766451719314,-92.30993112337687
9.9,7.75289345205385,-92.74254046843129
9.912,7.726207762931189,-93.21783680069542
9.924,7.70839022553896,-93.67380965733707
9.936,7.698971141536745,-94.11155885897543
9.948,7.697508978021071,-94.53211821960019
9.96,7.7035886773617515,-94.93645950673105
9.972,7.71527018248005,-95.38676144309983
9.984,7.732190498289003,-95.88062166140583
9.996,7.754008701183213,-96.4157816088806
10.008000000000001,7.780404474946126,-96.99011805776385
